case_number,prompt,clip_score
56205,A person sits next to their bike while birds walk nearby.,0.26088812947273254
540669,A cat sitting on a desk next to a window.,0.29612189531326294
67252,Two shake boarders playing on the street with one individual sitting under a tree.,0.32210832834243774
551304,A white and gold fancy toilet and stainless trash can.,0.33539968729019165
309071,A man bending down next to a bicycle.,0.3217540383338928
283904,A cat walking on the top of an open door.,0.29414090514183044
245818,a man in a uniform checking out the wreckage of a bus crash,0.3185720145702362
317320,A bicyclist is riding across the street next to someone on a motorcycle. ,0.29777178168296814
67327,A Qatar airlines plane on an airport runway. ,0.35506096482276917
72077,Hospital display of different bed setups and a nurses uniform. ,0.3156610131263733
75560,An empty road with buildings on each side.,0.29218995571136475
315173,A group of people riding on the back of a tour bus,0.28108933568000793
238090,A bathroom with an enclosed shower door next to a toilet.,0.3111034333705902
276284,A motorcycle is parked in a parking lot.,0.30056485533714294
34811,A bathroom sink underneath a medicine cabinet next to a window.,0.2801651060581207
451202,A classic car parked next to a large metal Canadian airplane.,0.28969624638557434
374950,A large white bathroom with a massive mirror over a sink,0.32122811675071716
103548,A herd of animals traveling down a country road surrounded by a lush green landscape.,0.3080770969390869
143582,a person riding a motorcycle on a race track,0.34417760372161865
430774,a restaurant called time to eat on lincoln avenue,0.32147017121315
144941,This is an image of the inside of a nice bathroom.,0.2923312783241272
488278,China Airlines plain on the ground at an airport with baggage cars nearby.,0.2650710940361023
74920,An open laptop equipped with a webcam in front of a television. ,0.2840832471847534
226408,Child laying down with arms extended in the air.,0.3052588999271393
447787,A lady holding up a pot roast while posing for a photo.,0.34103602170944214
477688,A row of motorcyclists lined up while passer byers watch.,0.3089829683303833
148737,A cat sitting on a hard wood floor in front of a large library of books.,0.34914377331733704
374743,An orange cutting knife on top of a black case.,0.35178935527801514
10800,"A bathroom with a sink, counter, toilet and shower curtain.",0.2978128492832184
360434,a man in red and plack sleeping on a park bench,0.34360751509666443
558073,a cat sitting in a bathtub not looking amused,0.33047401905059814
167443,a lit up counter with two fancy sinks on it,0.28688764572143555
2881,Two men walking through a field next to a large jet liner.,0.360088974237442
80737,A parked black motorcycle in front of a brown house.,0.33123543858528137
337403,Some pans and kitchen spoons hang from hooks on a ceiling rack.,0.34743398427963257
371117,A black and white cat sitting on the side of a computer monitor.,0.3628036379814148
506151,A domestic cat rests on a kitchen table in front of a microwave.,0.33877578377723694
73009,a man sits on a toilet in a bathroom.,0.3507235050201416
75051,A small white toilet sitting next to a metal trash can.,0.31340330839157104
384036,a group of urinals is near the trees,0.3153032064437866
490927,The bathroom counter is nicely decorated and organized.,0.2715502679347992
298784,A man walking his bike past a wooden boat.,0.331598162651062
196758,Two stuffed animals are cutting bread and spreading jelly on it.,0.3596864342689514
537548,A  soldier riding a red motorcycle down a busy street.,0.3236014246940613
474430,"The bathroom is small but clean and neat looking, with an immaculate black and white tub / shower.",0.31442180275917053
519649,A kitchen filled with appliances and lots of cupboard space.,0.2905210256576538
163333,A man standing by a large air gondola that is docked in a station,0.24843767285346985
159377,Two people preparing a meal in a kitchen.,0.30047932267189026
401556,A towel on a drying rack in a bathroom with a wooden stool.,0.2966195046901703
48419,Small grey cat crawling over a woman's stomach. ,0.2804318070411682
287151,View of a narrow bathroom with white vanity and commode with brown tile,0.2900240123271942
139291,Woman riding her bike down a small side path.,0.32007554173469543
242611,a long beige bathroom with a door to a bedroom and another to the hallway,0.3166200518608093
419978,A group of bikers riding down the road together.,0.3240508437156677
257996,The unfinished room has tools and construction materials scattered about.  ,0.3123118281364441
411685,A black cat half-submerged in a toilet while drinking out of it.,0.3471084237098694
15918,A restroom hanging off the side of a building over a mountain.,0.2877129316329956
205533,A bathroom with powers on a towel rack under a painting.,0.32495152950286865
252911,A man riding a motorcycle next to a woman driving an SUV,0.29542461037635803
544237,A woman preparing food at a restaurant for customers.,0.31348323822021484
120428,A girl with a drink sitting on the toilet.,0.31858009099960327
64088,An older woman walking behind a bus on a city street.,0.32852351665496826
102411,Two people riding a motorcycle to the beach.,0.34369659423828125
48924,A dirt bike parked near a tent in the woods.,0.3088833689689636
436467,A pan filled with veggies and a block of butter.,0.30389904975891113
523297,A bathroom with a toilet bowl and shower.,0.28813961148262024
230008,a traffic motorcycle cop waits to give a ticket,0.32886725664138794
469134,A group of bikers assembles outside of a pizza shop.,0.3468254804611206
314370,A kitchen filled with clutter all over it's counter.,0.30567726492881775
122317,a kite with a long tail some people and a black truck,0.3105427324771881
539478,Pair of giraffes in an open field grazing and watching. ,0.31910690665245056
181666,a flock of goats and some men watching them,0.2809220552444458
542211,A red fire hydrant between two trees in front of a building.,0.354606568813324
264659,Two birds sit on top of a parked car.,0.3324277698993683
435444,three bicycles are parked against a fence a car and building,0.2998242676258087
572733,A large airliner jet flying through the blue sky.,0.2923146188259125
128842,A kitchen with an odd shaped counter top with a metallic stove oven.,0.30037882924079895
342515,A long row of motorcycles parked side by side next to a garage.,0.3335166275501251
221737,A long empty road way surrounded by wild plants.,0.26305317878723145
258680,A man wearing a suit and tie under a brown umbrella.,0.3324442505836487
170389,A person is watching two basketball games at once.,0.28910166025161743
506577,A green mountain bike sitting next to a bridge as a train passes by.,0.349303662776947
261679,"A white kitchen with plenty of counter space, a dishwasher and a oven.",0.29646775126457214
576305,"A little girl lies on a wooden bench, eating snacks from a bag.",0.31058746576309204
316429,Four airplanes  that are crop dusting over some land.,0.2743071913719177
113588,several young students working at a desk with multiple computers,0.32139748334884644
543047,A scene of an apartment with a dining table and a couple of couches.,0.311941921710968
263163,A man sits on a bench in a no smoking area,0.29814818501472473
557016,A man drives his car down a road with foot and animal traffic,0.3081248104572296
54679,A woman holds a pink and blue kite in her hand,0.3678445816040039
106335,Several vehicles turning the corner on a busy intersection.,0.2939860224723816
8718,A breakfast bowl consisting of blueberry sconce and strawberry with side of coffee,0.2883140742778778
245902,The bathroom has two large windows with a ledge.,0.3103572726249695
210060,A woman on a bike with a baby seat holding a dog leash.,0.2836266756057739
580388,The man is holding two knives in his hands.,0.27519547939300537
92963,An airplane on a runway with snow on it.,0.30322280526161194
206176,A colorful checkered motorcycle parked along the street.,0.33664923906326294
559252,A grey van in front if a parking meter that takes credit cards.,0.29096275568008423
347142,A men's public washroom with a blue floor. ,0.365022748708725
358765,A brown songbird perched on the handlebars of a bicycle.,0.3279434144496918
101172,A local hero rides through the streets of town on his motorcycle with stuffed animals.,0.3565822243690491
195179,A small kitchen with black countertops and stainless steel appliances.,0.31332796812057495
364243,A man rides a silver motorcycle down the street in town.,0.30933818221092224
321432,A little boy in the airport watching an airplane.,0.3553957939147949
